水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,19.7,8.18,7.66,353.9,7.5,1.3,0.01,0.021,3.87
Ⅱ类,24.6,7.85,7.37,281.1,27.6,1.22,0.129,0.036,2.48
Ⅰ类,28.6,8.35,11.3,347.4,13.5,1.41,0.003,0.01,3.29
Ⅱ类,25.5,7.72,8.81,452.8,25.2,2.22,0.02,0.042,5.36
Ⅰ类,25.0,8.26,8.92,360.4,7.5,1.85,0.0005,0.016,3.79
Ⅱ类,23.1,8.03,7.89,400.5,13.0,0.6,0.023,0.025,4.69
Ⅱ类,24.4,7.88,6.94,406.0,11.6,1.19,0.014,0.017,4.33
Ⅱ类,28.1,8.68,10.13,143.0,3.5,1.86,0.04,0.026,1.11
Ⅱ类,25.7,7.61,9.35,88.8,114.8,1.91,0.157,0.041,1.3
Ⅱ类,24.3,7.99,8.41,177.3,110.1,1.9,0.222,0.094,2.45
Ⅱ类,25.8,8.41,9.73,483.3,2.1,1.0,0.057,0.072,2.67
Ⅰ类,24.4,8.06,8.52,318.5,3.8,1.41,0.004,0.011,2.09
Ⅰ类,25.6,8.23,7.7,289.0,19.5,1.25,0.019,0.018,0.77
Ⅰ类,23.9,8.0,8.13,316.3,5.3,0.75,0.01,0.01,1.11
劣Ⅵ类,22.5,7.99,5.93,567.9,30.5,1.75,0.067,0.416,6.78
Ⅳ类,25.2,8.17,6.96,486.8,81.2,4.9,0.036,0.202,3.14
Ⅳ类,24.2,7.81,4.61,363.2,150.4,2.13,0.019,0.063,3.79
Ⅲ类,25.5,7.15,5.07,535.7,6.3,3.63,0.264,0.1,3.66
Ⅲ类,22.4,7.11,5.71,582.4,11.3,3.23,0.238,0.176,8.17
Ⅳ类,21.9,7.44,3.35,443.2,25.5,2.28,0.69,0.226,6.78
Ⅳ类,26.2,8.1,4.83,468.9,79.5,7.7,0.063,0.265,2.63
Ⅳ类,23.7,7.54,3.19,453.9,44.4,2.39,1.005,0.193,6.29
Ⅴ类,22.4,7.7,3.07,466.7,160.3,2.77,1.629,0.138,3.96
Ⅳ类,24.1,7.61,3.38,363.4,111.8,3.43,0.48,0.115,3.26
Ⅱ类,27.1,8.15,10.03,417.0,9.4,3.77,0.025,0.082,4.77
Ⅲ类,26.2,8.27,6.15,398.0,19.6,3.65,0.599,0.186,7.0
Ⅲ类,24.1,8.0,5.74,518.5,27.2,1.79,0.06,0.155,7.87
Ⅲ类,24.3,7.82,6.38,484.6,90.6,4.3,0.036,0.166,7.64
Ⅲ类,22.2,7.82,5.89,342.8,21.6,2.31,0.054,0.07,3.98
Ⅱ类,21.8,7.94,6.88,402.6,52.8,1.97,0.051,0.079,5.11
Ⅱ类,25.6,8.02,7.7,520.6,158.0,1.96,0.002,0.074,6.94
Ⅲ类,26.1,8.19,6.88,531.6,128.5,2.7,0.004,0.144,6.69
Ⅱ类,26.5,8.37,7.75,426.9,164.2,1.2,0.001,0.081,4.01
Ⅰ类,20.6,8.26,8.64,397.9,45.0,1.46,0.007,0.02,1.0
Ⅱ类,18.2,8.26,8.54,385.7,15.9,0.12,0.027,0.021,4.04
Ⅱ类,20.2,8.42,8.08,759.5,103.8,1.25,0.088,0.03,0.88
Ⅱ类,23.0,8.16,7.63,744.4,29.4,1.96,0.044,0.021,1.19
Ⅲ类,33.0,7.54,5.99,373.0,9.3,1.12,0.014,0.011,0.58
Ⅱ类,27.3,7.4,7.42,100.0,190.3,0.71,0.033,0.016,1.15
Ⅳ类,26.8,7.79,5.22,332.8,20.3,3.33,1.118,0.173,4.51
Ⅱ类,26.6,7.69,6.7,325.3,91.1,1.76,0.008,0.017,1.76
Ⅱ类,21.6,7.9,6.85,467.5,12.3,1.33,0.011,0.012,0.48
Ⅱ类,25.1,7.97,7.28,413.6,23.8,1.2,0.028,0.019,0.73
Ⅰ类,23.7,7.69,7.99,232.2,261.0,0.97,0.002,0.016,1.52
Ⅱ类,23.2,7.77,7.86,120.4,133.5,1.3,0.027,0.029,2.14
Ⅲ类,27.0,8.04,5.74,405.8,143.6,2.6,0.011,0.053,2.47
Ⅲ类,26.2,7.69,5.42,422.6,90.4,3.2,0.01,0.05,3.01
Ⅱ类,24.9,8.26,8.79,343.5,29.5,1.28,0.051,0.046,3.45
Ⅰ类,32.8,8.64,13.43,197.7,3.1,1.27,0.01,0.008,0.49
Ⅱ类,22.8,7.96,7.24,320.8,128.1,1.0,0.002,0.017,0.96
Ⅱ类,23.9,7.95,7.81,198.5,318.7,1.95,0.003,0.035,1.59
Ⅱ类,25.4,8.04,8.0,144.1,339.2,0.5,0.002,0.022,0.88
Ⅱ类,24.4,8.28,7.48,291.0,1332.1,1.57,0.012,0.03,1.27
Ⅲ类,25.1,7.65,5.89,337.9,499.3,3.35,0.008,0.086,2.11
Ⅱ类,24.4,6.64,7.41,94.4,142.2,1.33,0.012,0.022,2.43
Ⅱ类,23.9,7.98,8.22,194.0,89.6,1.95,0.001,0.082,1.35
Ⅱ类,20.0,8.35,7.43,443.3,27.3,1.1,0.028,0.004,0.66
Ⅱ类,17.6,7.83,6.42,193.5,139.8,1.6,0.075,0.047,0.58
Ⅱ类,17.5,8.02,6.41,157.0,170.6,1.48,0.099,0.055,0.26
Ⅲ类,26.3,7.8,8.04,1059.4,13.0,3.84,0.222,0.126,7.04
Ⅰ类,28.9,8.89,10.56,222.2,4.4,1.41,0.004,0.015,0.51
Ⅲ类,30.5,8.23,9.13,951.1,158.2,3.47,0.05,0.126,8.01
Ⅱ类,32.2,8.07,6.6,856.1,1688.4,3.04,0.04,0.071,5.63
Ⅱ类,29.4,8.38,8.66,355.7,23.3,1.26,0.003,0.021,1.08
Ⅱ类,32.2,8.39,7.74,858.6,8.4,2.76,0.018,0.022,6.15
Ⅰ类,32.7,8.56,11.0,1470.7,4.0,1.99,0.041,0.018,3.19
Ⅱ类,31.2,8.9,12.77,767.4,57.3,2.67,0.016,0.056,0.96
Ⅲ类,31.0,8.25,6.79,1122.2,293.7,4.25,0.026,0.114,4.97
Ⅳ类,29.5,8.22,6.03,1621.0,1336.9,6.34,0.197,0.137,3.16
Ⅳ类,27.4,7.56,3.22,353.6,92.8,4.77,0.043,0.063,3.98
Ⅳ类,26.9,8.19,5.43,985.6,3673.2,4.88,0.172,0.292,5.57
Ⅲ类,25.4,8.42,7.13,1185.3,343.1,4.46,0.009,0.094,3.49
Ⅱ类,25.0,8.63,11.09,993.7,15.8,2.35,0.025,0.017,1.77
Ⅳ类,26.0,8.49,7.33,746.2,166.1,4.64,0.028,0.229,4.08
Ⅱ类,30.2,8.21,8.97,242.8,4.3,2.13,0.016,0.02,0.92
Ⅱ类,32.9,8.71,11.0,219.3,10.1,1.62,0.01,0.016,0.75
Ⅰ类,22.4,8.16,8.51,385.7,12.9,1.49,0.015,0.013,1.04
Ⅱ类,16.1,8.18,8.16,504.6,1231.1,2.3,0.208,0.037,1.48
Ⅱ类,18.7,8.07,7.13,538.2,213.0,2.0,0.023,0.09,1.57
Ⅲ类,22.2,8.38,7.23,861.3,455.3,2.58,0.085,0.185,4.37
Ⅱ类,18.6,8.45,8.75,536.4,248.1,0.67,0.114,0.06,2.05
Ⅱ类,19.4,8.36,7.9,702.7,23.1,1.44,0.001,0.027,1.65
Ⅱ类,18.9,8.2,7.12,594.0,786.6,1.39,0.073,0.022,1.87
Ⅱ类,20.1,8.27,7.11,626.9,163.3,2.13,0.132,0.046,2.48
Ⅱ类,19.5,8.49,7.23,536.2,17.2,1.21,0.011,0.005,1.37
Ⅰ类,13.2,8.03,7.78,471.9,19.3,0.44,0.002,0.001,1.4
Ⅰ类,25.0,8.35,8.04,1194.7,7.0,0.37,0.004,0.003,2.44
Ⅱ类,21.0,8.31,6.71,822.0,39.9,3.14,0.181,0.083,3.89
Ⅱ类,21.0,8.42,6.85,583.7,92.7,3.28,0.088,0.078,3.31
Ⅱ类,21.5,8.59,7.1,805.1,89.3,2.47,0.079,0.072,3.44
Ⅱ类,18.3,8.51,7.48,526.8,14.2,0.58,0.007,0.008,0.99
Ⅱ类,18.7,8.51,6.94,517.5,19.8,2.95,0.082,0.037,1.14
Ⅱ类,17.2,8.38,7.41,485.1,72.4,1.5,0.004,0.058,1.36
Ⅱ类,16.2,8.36,7.44,407.8,148.3,2.11,0.01,0.013,0.96
Ⅰ类,10.4,8.2,8.07,467.0,6.2,0.67,0.009,0.003,0.59
Ⅲ类,19.4,8.36,5.79,730.4,163.5,0.39,0.039,0.195,0.15
Ⅲ类,16.0,8.14,5.82,665.7,22.2,1.02,0.009,0.019,0.87
Ⅳ类,24.5,8.62,8.91,1493.7,34.7,6.34,0.039,0.037,1.49
Ⅱ类,27.4,8.39,6.47,611.9,42.3,2.22,0.081,0.08,3.2
Ⅱ类,26.3,8.22,6.5,1603.6,1447.3,3.27,0.048,0.03,1.32
Ⅲ类,25.1,8.52,9.35,8336.6,32.3,4.56,0.202,0.044,19.78
Ⅰ类,21.2,8.5,8.84,303.8,12.5,0.93,0.008,0.014,0.8
Ⅱ类,30.2,8.62,8.34,1063.6,7.5,2.51,0.006,0.009,0.61
Ⅰ类,21.0,7.96,7.76,357.0,2213.5,1.46,0.008,0.005,0.31
Ⅰ类,21.5,8.61,7.93,450.4,49.7,0.35,0.01,0.004,0.61
Ⅱ类,22.2,8.02,6.97,521.2,1343.0,1.08,0.295,0.005,1.13
Ⅱ类,19.5,7.72,7.14,249.4,6.9,0.35,0.009,0.007,0.68
Ⅳ类,22.0,7.86,4.23,1082.1,19.6,1.17,0.05,0.023,0.72
Ⅰ类,18.8,8.08,8.27,239.5,9.0,0.91,0.002,0.012,1.25
Ⅲ类,23.9,8.02,5.32,412.2,10.5,1.23,0.008,0.017,1.6
Ⅰ类,25.4,7.66,8.18,65.5,18.5,0.78,0.004,0.005,0.18
Ⅱ类,26.7,8.65,7.31,3799.6,10.1,3.51,0.004,0.013,0.54
Ⅱ类,24.8,7.73,7.33,79.4,13.7,1.0,0.001,0.008,0.37
Ⅱ类,29.7,8.79,9.21,160.7,35.0,2.11,0.021,0.024,0.75
Ⅰ类,24.3,7.12,9.35,228.2,0.009,0.62,0.003,0.005,0.75
